TIME,DJIA
"September-15,1960",602.69
"September-16,1960",602.18
"September-19,1960",586.76
"September-20,1960",588.2
"September-21,1960",594.26
"September-22,1960",592.15
"September-23,1960",585.2
"September-26,1960",577.14
"September-27,1960",574.81
"September-28,1960",569.08
"September-29,1960",570.59
"September-30,1960",580.14
"October-03,1960",577.81
"October-04,1960",573.15
"October-05,1960",578.88
"October-06,1960",583.69
"October-07,1960",586.42
"October-10,1960",587.31
"October-11,1960",588.75
"October-12,1960",585.83
"October-13,1960",591.49
"October-14,1960",596.48
"October-17,1960",593.34
"October-18,1960",588.75
"October-19,1960",587.01
"October-20,1960",582.69
"October-21,1960",577.55
"October-24,1960",571.93
"October-25,1960",566.05
"October-26,1960",575.18
"October-27,1960",580.95
"October-28,1960",577.92
"October-31,1960",580.36
"November-01,1960",585.24
"November-02,1960",588.23
"November-03,1960",590.82
"November-04,1960",596.07
"November-07,1960",597.63
"November-09,1960",602.25
"November-10,1960",612.01
"November-11,1960",608.61
"November-14,1960",604.8
"November-15,1960",606.87
"November-16,1960",604.77
"November-17,1960",602.18
"November-18,1960",603.62
"November-21,1960",604.54
"November-22,1960",601.1
"November-23,1960",602.47
"November-25,1960",606.47
"November-28,1960",605.43
"November-29,1960",602.4
"November-30,1960",597.22
"December-01,1960",594.56
"December-02,1960",596
"December-05,1960",593.49
"December-06,1960",597.11
"December-07,1960",604.62
"December-08,1960",605.17
"December-09,1960",610.9
"December-12,1960",611.94
"December-13,1960",611.72
"December-14,1960",612.68
"December-15,1960",610.76
"December-16,1960",617.78
"December-19,1960",615.56
"December-20,1960",614.82
"December-21,1960",615.42
"December-22,1960",613.31
"December-23,1960",613.23
"December-27,1960",613.38
"December-28,1960",615.75
"December-29,1960",616.19
"December-30,1960",615.89
"January-03,1961",610.25
"January-04,1961",621.49
"January-05,1961",622.67
"January-06,1961",621.64
"January-09,1961",624.42
"January-10,1961",625.72
"January-11,1961",627.21
"January-12,1961",628.5
"January-13,1961",633.65
"January-16,1961",633.19
"January-17,1961",628.96
"January-18,1961",634.1
"January-19,1961",632.39
"January-20,1961",634.37
"January-23,1961",639.82
"January-24,1961",638.79
"January-25,1961",637.72
"January-26,1961",638.87
"January-27,1961",643.59
"January-30,1961",650.64
"January-31,1961",648.2
"February-01,1961",649.39
"February-02,1961",653.62
"February-03,1961",652.97
"February-06,1961",645.65
"February-07,1961",643.94
"February-08,1961",648.85
"February-09,1961",645.12
"February-10,1961",639.67
"February-13,1961",637.04
"February-14,1961",642.91
"February-15,1961",648.89
"February-16,1961",651.86
"February-17,1961",651.67
"February-20,1961",653.65
"February-21,1961",652.4
"February-23,1961",654.42
"February-24,1961",655.6
"February-27,1961",660.44
"February-28,1961",662.08
"March-01,1961",663.03
"March-02,1961",669.39
"March-03,1961",671.57
"March-06,1961",674.46
"March-07,1961",667.14
"March-08,1961",666.15
"March-09,1961",663.33
"March-10,1961",663.56
"March-13,1961",664.44
"March-14,1961",661.08
"March-15,1961",662.88
"March-16,1961",670.38
"March-17,1961",676.48
"March-20,1961",678.84
"March-21,1961",678.73
"March-22,1961",679.38
"March-23,1961",675.45
"March-24,1961",672.48
"March-27,1961",671.03
"March-28,1961",669.58
"March-29,1961",676.41
"March-30,1961",676.63
"April-03,1961",677.59
"April-04,1961",678.73
"April-05,1961",677.32
"April-06,1961",679.34
"April-07,1961",683.68
"April-10,1961",692.06
"April-11,1961",694.11
"April-12,1961",690.16
"April-13,1961",692.02
"April-14,1961",693.72
"April-17,1961",696.72
"April-18,1961",690.6
"April-19,1961",686.21
"April-20,1961",684.24
"April-21,1961",685.26
"April-24,1961",672.66
"April-25,1961",683.09
"April-26,1961",682.18
"April-27,1961",679.54
"April-28,1961",678.71
"May-01,1961",677.05
"May-02,1961",682.34
"May-03,1961",688.9
"May-04,1961",692.25
"May-05,1961",690.67
"May-08,1961",689.06
"May-09,1961",686.92
"May-10,1961",686.61
"May-11,1961",686.49
"May-12,1961",687.91
"May-15,1961",692.37
"May-16,1961",697.74
"May-17,1961",705.52
"May-18,1961",701.14
"May-19,1961",705.96
"May-22,1961",702.44
"May-23,1961",700.59
"May-24,1961",696.52
"May-25,1961",690.16
"May-26,1961",696.28
"May-31,1961",696.72
"June-01,1961",695.37
"June-02,1961",697.7
"June-05,1961",703.41
"June-06,1961",703.79
"June-07,1961",700.86
"June-08,1961",701.69
"June-09,1961",700.9
"June-12,1961",696.76
"June-13,1961",694.15
"June-14,1961",695.81
"June-15,1961",691.27
"June-16,1961",685.5
"June-19,1961",680.68
"June-20,1961",687.87
"June-21,1961",686.09
"June-22,1961",685.62
"June-23,1961",688.66
"June-26,1961",681.16
"June-27,1961",683.88
"June-28,1961",684.59
"June-29,1961",681.95
"June-30,1961",683.96
"July-03,1961",689.81
"July-05,1961",692.77
"July-06,1961",694.27
"July-07,1961",692.73
"July-10,1961",693.16
"July-11,1961",694.47
"July-12,1961",690.79
"July-13,1961",685.9
"July-14,1961",690.95
"July-17,1961",684.59
"July-18,1961",679.3
"July-19,1961",682.74
"July-20,1961",682.97
"July-21,1961",682.81
"July-24,1961",682.14
"July-25,1961",686.37
"July-26,1961",694.19
"July-27,1961",702.8
"July-28,1961",705.13
"July-31,1961",705.37
"August-01,1961",713.94
"August-02,1961",710.46
"August-03,1961",715.71
"August-04,1961",720.69
"August-07,1961",719.58
"August-08,1961",720.22
"August-09,1961",717.57
"August-10,1961",720.49
"August-11,1961",722.61
"August-14,1961",718.93
"August-15,1961",716.18
"August-16,1961",718.2
"August-17,1961",721.84
"August-18,1961",723.54
"August-21,1961",724.75
"August-22,1961",725.76
"August-23,1961",720.46
"August-24,1961",714.03
"August-25,1961",716.7
"August-28,1961",716.01
"August-29,1961",714.15
"August-30,1961",716.9
"August-31,1961",719.94
"September-01,1961",721.19
"September-05,1961",718.72
"September-06,1961",726.01
"September-07,1961",726.53
"September-08,1961",720.91
"September-11,1961",714.36
"September-12,1961",722.61
"September-13,1961",722.2
"September-14,1961",715
"September-15,1961",716.3
"September-18,1961",711.24
"September-19,1961",702.54
"September-20,1961",707.32
"September-21,1961",706.31
"September-22,1961",701.57
"September-25,1961",691.86
"September-26,1961",693.2
"September-27,1961",701.13
"September-28,1961",700.28
"September-29,1961",701.21
"October-02,1961",699.83
"October-03,1961",698.66
"October-04,1961",703.31
"October-05,1961",708.49
"October-06,1961",708.25
"October-09,1961",705.42
"October-10,1961",706.67
"October-11,1961",705.62
"October-12,1961",705.5
"October-13,1961",703.31
"October-16,1961",703.15
"October-17,1961",701.98
"October-18,1961",704.2
"October-19,1961",704.85
"October-20,1961",705.62
"October-23,1961",698.98
"October-24,1961",697.24
"October-25,1961",700.72
"October-26,1961",700.68
"October-27,1961",698.74
"October-30,1961",701.09
"October-31,1961",703.92
"November-01,1961",703.84
"November-02,1961",706.83
"November-03,1961",709.26
"November-06,1961",714.6
"November-08,1961",723.74
"November-09,1961",722.28
"November-10,1961",724.83
"November-13,1961",728.43
"November-14,1961",732.56
"November-15,1961",734.34
"November-16,1961",733.33
"November-17,1961",729.53
"November-20,1961",730.09
"November-21,1961",729.32
"November-22,1961",730.42
"November-24,1961",732.6
"November-27,1961",731.99
"November-28,1961",728.07
"November-29,1961",727.18
"November-30,1961",721.6
"December-01,1961",728.8
"December-04,1961",731.22
"December-05,1961",731.31
"December-06,1961",730.09
"December-07,1961",726.45
"December-08,1961",728.23
"December-11,1961",732.56
"December-12,1961",734.02
"December-13,1961",734.91
"December-14,1961",730.94
"December-15,1961",729.4
"December-18,1961",727.71
"December-19,1961",722.41
"December-20,1961",722.57
"December-21,1961",720.1
"December-22,1961",720.87
"December-26,1961",723.09
"December-27,1961",731.43
"December-28,1961",731.51
"December-29,1961",731.14
"January-02,1962",724.71
"January-03,1962",726.01
"January-04,1962",722.53
"January-05,1962",714.84
"January-08,1962",708.98
"January-09,1962",707.64
"January-10,1962",706.02
"January-11,1962",710.67
"January-12,1962",711.73
"January-15,1962",709.5
"January-16,1962",705.29
"January-17,1962",697.41
"January-18,1962",696.03
"January-19,1962",700.72
"January-22,1962",701.98
"January-23,1962",698.54
"January-24,1962",698.17
"January-25,1962",696.52
"January-26,1962",692.19
"January-29,1962",689.92
"January-30,1962",694.09
"January-31,1962",700
"February-01,1962",702.54
"February-02,1962",706.55
"February-05,1962",706.14
"February-06,1962",710.39
"February-07,1962",715.73
"February-08,1962",716.82
"February-09,1962",714.27
"February-12,1962",714.92
"February-13,1962",714.32
"February-14,1962",713.67
"February-15,1962",717.27
"February-16,1962",716.46
"February-19,1962",714.36
"February-20,1962",717.55
"February-21,1962",713.02
"February-23,1962",709.54
"February-26,1962",706.22
"February-27,1962",709.22
"February-28,1962",708.05
"March-01,1962",711.81
"March-02,1962",711
"March-05,1962",709.99
"March-06,1962",708.17
"March-07,1962",706.63
"March-08,1962",713.75
"March-09,1962",714.44
"March-12,1962",714.68
"March-13,1962",716.58
"March-14,1962",720.95
"March-15,1962",723.54
"March-16,1962",722.27
"March-19,1962",720.38
"March-20,1962",719.66
"March-21,1962",716.62
"March-22,1962",716.7
"March-23,1962",716.46
"March-26,1962",710.67
"March-27,1962",707.28
"March-28,1962",712.25
"March-29,1962",711.28
"March-30,1962",706.95
"April-02,1962",705.42
"April-03,1962",700.6
"April-04,1962",696.88
"April-05,1962",700.88
"April-06,1962",699.63
"April-09,1962",692.96
"April-10,1962",695.46
"April-11,1962",694.9
"April-12,1962",685.67
"April-13,1962",687.9
"April-16,1962",684.06
"April-17,1962",688.43
"April-18,1962",691.01
"April-19,1962",694.25
"April-23,1962",694.61
"April-24,1962",693
"April-25,1962",683.69
"April-26,1962",678.68
"April-27,1962",672.2
"April-30,1962",665.33
"May-01,1962",671.24
"May-02,1962",669.96
"May-03,1962",675.49
"May-04,1962",671.2
"May-07,1962",670.99
"May-08,1962",663.9
"May-09,1962",654.7
"May-10,1962",647.23
"May-11,1962",640.63
"May-14,1962",646.2
"May-15,1962",655.36
"May-16,1962",654.04
"May-17,1962",649.79
"May-18,1962",650.7
"May-21,1962",648.59
"May-22,1962",636.34
"May-23,1962",626.52
"May-24,1962",622.56
"May-25,1962",611.88
"May-28,1962",576.93
"May-29,1962",603.96
"May-31,1962",613.36
"June-01,1962",611.05
"June-04,1962",593.68
"June-05,1962",594.96
"June-06,1962",603.91
"June-07,1962",602.2
"June-08,1962",601.61
"June-11,1962",595.17
"June-12,1962",580.94
"June-13,1962",574.04
"June-14,1962",563
"June-15,1962",578.18
"June-18,1962",574.21
"June-19,1962",571.61
"June-20,1962",563.08
"June-21,1962",550.49
"June-22,1962",539.19
"June-25,1962",536.77
"June-26,1962",535.76
"June-27,1962",536.98
"June-28,1962",557.35
"June-29,1962",561.28
"July-02,1962",573.75
"July-03,1962",579.48
"July-05,1962",583.87
"July-06,1962",576.17
"July-09,1962",580.82
"July-10,1962",586.01
"July-11,1962",589.06
"July-12,1962",590.27
"July-13,1962",590.19
"July-16,1962",588.1
"July-17,1962",577.85
"July-18,1962",571.24
"July-19,1962",573.16
"July-20,1962",577.18
"July-23,1962",577.47
"July-24,1962",574.12
"July-25,1962",574.67
"July-26,1962",579.61
"July-27,1962",585
"July-30,1962",591.44
"July-31,1962",597.93
"August-01,1962",591.36
"August-02,1962",593.83
"August-03,1962",596.38
"August-06,1962",593.24
"August-07,1962",588.35
"August-08,1962",590.94
"August-09,1962",591.19
"August-10,1962",592.32
"August-13,1962",595.29
"August-14,1962",601.9
"August-15,1962",606.76
"August-16,1962",606.71
"August-17,1962",610.02
"August-20,1962",612.86
"August-21,1962",608.64
"August-22,1962",615.54
"August-23,1962",616
"August-24,1962",613.74
"August-27,1962",612.57
"August-28,1962",605.25
"August-29,1962",603.24
"August-30,1962",602.32
"August-31,1962",609.18
"September-04,1962",602.45
"September-05,1962",599.14
"September-06,1962",600.81
"September-07,1962",600.86
"September-10,1962",602.03
"September-11,1962",603.99
"September-12,1962",606.34
"September-13,1962",603.99
"September-14,1962",605.84
"September-17,1962",607.63
"September-18,1962",607.09
"September-19,1962",607.09
"September-20,1962",601.65
"September-21,1962",591.78
"September-24,1962",582.91
"September-25,1962",588.22
"September-26,1962",578.48
"September-27,1962",574.12
"September-28,1962",578.98
"October-01,1962",571.95
"October-02,1962",578.73
"October-03,1962",578.52
"October-04,1962",582.41
"October-05,1962",586.59
"October-08,1962",586.09
"October-09,1962",587.18
"October-10,1962",588.14
"October-11,1962",586.47
"October-12,1962",586.47
"October-15,1962",589.69
"October-16,1962",589.35
"October-17,1962",587.68
"October-18,1962",581.15
"October-19,1962",573.29
"October-22,1962",568.6
"October-23,1962",558.06
"October-24,1962",576.68
"October-25,1962",570.86
"October-26,1962",569.02
"October-29,1962",579.35
"October-30,1962",588.98
"October-31,1962",589.77
"November-01,1962",597.13
"November-02,1962",604.58
"November-05,1962",610.48
"November-07,1962",615.75
"November-08,1962",609.14
"November-09,1962",616.13
"November-12,1962",624.41
"November-13,1962",623.11
"November-14,1962",630.48
"November-15,1962",629.14
"November-16,1962",630.98
"November-19,1962",626.21
"November-20,1962",632.94
"November-21,1962",637.25
"November-23,1962",644.87
"November-26,1962",642.06
"November-27,1962",648.05
"November-28,1962",651.85
"November-29,1962",652.61
"November-30,1962",649.3
"December-03,1962",646.41
"December-04,1962",651.48
"December-05,1962",653.99
"December-06,1962",651.73
"December-07,1962",652.1
"December-10,1962",645.08
"December-11,1962",645.16
"December-12,1962",647.33
"December-13,1962",645.2
"December-14,1962",648.09
"December-17,1962",645.49
"December-18,1962",640.14
"December-19,1962",647
"December-20,1962",648.55
"December-21,1962",646.41
"December-24,1962",647.71
"December-26,1962",651.64
"December-27,1962",650.56
"December-28,1962",651.43
"December-31,1962",652.1
"January-02,1963",646.79
"January-03,1963",657.42
"January-04,1963",662.23
"January-07,1963",662.14
"January-08,1963",669.88
"January-09,1963",668
"January-10,1963",669.51
"January-11,1963",671.6
"January-14,1963",675.74
"January-15,1963",675.36
"January-16,1963",669
"January-17,1963",672.98
"January-18,1963",672.52
"January-21,1963",675.24
"January-22,1963",675.53
"January-23,1963",677.58
"January-24,1963",676.99
"January-25,1963",679.71
"January-28,1963",682.89
"January-29,1963",683.73
"January-30,1963",678.58
"January-31,1963",682.85
"February-01,1963",683.19
"February-04,1963",682.01
"February-05,1963",681.3
"February-06,1963",682.52
"February-07,1963",679.09
"February-08,1963",679.92
"February-11,1963",674.74
"February-12,1963",676.62
"February-13,1963",681.72
"February-14,1963",684.86
"February-15,1963",686.07
"February-18,1963",688.96
"February-19,1963",686.83
"February-20,1963",682.06
"February-21,1963",681.64
"February-25,1963",674.61
"February-26,1963",675.28
"February-27,1963",670.8
"February-28,1963",662.94
"March-01,1963",659.72
"March-04,1963",667.04
"March-05,1963",667.16
"March-06,1963",668.08
"March-07,1963",671.43
"March-08,1963",672.43
"March-11,1963",674.02
"March-12,1963",675.2
"March-13,1963",677.66
"March-14,1963",673.73
"March-15,1963",676.33
"March-18,1963",673.56
"March-19,1963",672.06
"March-20,1963",677.12
"March-21,1963",675.57
